Detection :station S1 :source NIL :T_D   0.967458 :A_D   2.374377 :S 1
Detection :station S1 :source NIL :T_D   0.113225 :A_D   0.531651 :S -1
Detection :station S1 :source NIL :T_D   0.303055 :A_D   2.028164 :S 1
Detection :station S1 :source NIL :T_D   0.713659 :A_D   1.374303 :S 1
Detection :station S1 :source NIL :T_D   0.396529 :A_D   2.452209 :S -1
Detection :station S1 :source NIL :T_D   0.623135 :A_D   1.034602 :S 1
Detection :station S1 :source NIL :T_D   0.067074 :A_D  -1.021682 :S 1
Detection :station S1 :source NIL :T_D   0.801314 :A_D   3.908565 :S 1
Detection :station S1 :source NIL :T_D   0.238897 :A_D  -0.111070 :S 1
Detection :station S1 :source NIL :T_D   0.427189 :A_D   1.517460 :S -1
Detection :station S1 :source NIL :T_D   0.824113 :A_D   0.862409 :S 1
Detection :station S1 :source NIL :T_D   0.675277 :A_D   0.702115 :S 1
Detection :station S1 :source NIL :T_D   0.927163 :A_D   2.608120 :S 1
Detection :station S1 :source NIL :T_D   0.578679 :A_D   0.454753 :S 1
Detection :station S1 :source NIL :T_D   0.062870 :A_D   0.558376 :S -1
Detection :station S1 :source NIL :T_D   0.534530 :A_D   0.902695 :S -1
Detection :station S1 :source NIL :T_D   0.246142 :A_D   1.745023 :S 1
Detection :station S1 :source NIL :T_D   0.862982 :A_D  -1.370090 :S -1
Detection :station S1 :source NIL :T_D   0.578013 :A_D   1.661915 :S -1
Detection :station S1 :source NIL :T_D   0.038155 :A_D   0.368645 :S -1
Detection :station S1 :source NIL :T_D   0.795997 :A_D   2.531496 :S 1
Detection :station S1 :source NIL :T_D   0.230578 :A_D   1.024075 :S 1
Detection :station S1 :source NIL :T_D   0.281068 :A_D   0.096187 :S -1
Detection :station S1 :source NIL :T_D   0.156318 :A_D  -0.567877 :S -1
Detection :station S1 :source NIL :T_D   0.499114 :A_D  -0.359455 :S 1
Detection :station S1 :source NIL :T_D   0.911862 :A_D   0.972023 :S -1
Detection :station S1 :source NIL :T_D   0.180687 :A_D   2.199022 :S 1
Detection :station S1 :source NIL :T_D   0.804889 :A_D   0.338110 :S 1
Detection :station S1 :source NIL :T_D   0.325116 :A_D   1.409783 :S 1
Detection :station S1 :source NIL :T_D   0.014753 :A_D   1.077608 :S -1
Detection :station S1 :source NIL :T_D   0.054351 :A_D   1.977047 :S -1
Detection :station S1 :source NIL :T_D   0.825816 :A_D  -0.793788 :S -1
Detection :station S1 :source NIL :T_D   0.904750 :A_D   0.202667 :S -1
Detection :station S1 :source NIL :T_D   0.984306 :A_D   2.491618 :S 1
Detection :station S1 :source NIL :T_D   0.242734 :A_D   1.601369 :S 1
Detection :station S1 :source NIL :T_D   0.674407 :A_D   0.207610 :S -1
Detection :station S1 :source NIL :T_D   0.468738 :A_D   3.832213 :S 1
Detection :station S1 :source NIL :T_D   0.070319 :A_D   2.521511 :S -1
Detection :station S1 :source NIL :T_D   0.036276 :A_D   1.021904 :S -1
Detection :station S1 :source NIL :T_D   0.741823 :A_D   0.501864 :S 1
Detection :station S1 :source NIL :T_D   0.796504 :A_D   1.420788 :S 1
Detection :station S1 :source NIL :T_D   0.890456 :A_D   1.181910 :S 1
Detection :station S1 :source NIL :T_D   0.885777 :A_D   2.115803 :S -1
Detection :station S1 :source NIL :T_D   0.168845 :A_D   0.795713 :S 1
Detection :station S1 :source NIL :T_D   0.530807 :A_D   2.356668 :S 1
Detection :station S1 :source NIL :T_D   0.433972 :A_D   1.150798 :S -1
Detection :station S1 :source NIL :T_D   0.691696 :A_D   1.153917 :S 1
Detection :station S1 :source NIL :T_D   0.977718 :A_D   2.418511 :S 1
Detection :station S1 :source NIL :T_D   0.944571 :A_D   1.625154 :S -1
Detection :station S1 :source NIL :T_D   0.873015 :A_D   0.533472 :S -1
Detection :station S1 :source NIL :T_D   0.386125 :A_D   0.800696 :S -1
Detection :station S1 :source NIL :T_D   0.178217 :A_D   2.091366 :S -1
Detection :station S1 :source NIL :T_D   0.404522 :A_D   1.966830 :S -1
Detection :station S1 :source NIL :T_D   0.131238 :A_D  -0.086565 :S -1
Detection :station S1 :source NIL :T_D   0.962451 :A_D   2.296214 :S -1
Detection :station S1 :source NIL :T_D   0.366874 :A_D   0.282977 :S -1
Detection :station S1 :source NIL :T_D   0.143876 :A_D  -0.355806 :S -1
Detection :station S1 :source NIL :T_D   0.602211 :A_D   0.974045 :S -1
Detection :station S1 :source NIL :T_D   0.633174 :A_D  -1.871143 :S 1
Detection :station S1 :source NIL :T_D   0.828284 :A_D   0.752361 :S -1
Detection :station S1 :source NIL :T_D   0.854656 :A_D  -1.043087 :S -1
Detection :station S1 :source NIL :T_D   0.499786 :A_D   0.993114 :S -1
Detection :station S2 :source NIL :T_D   0.184732 :A_D   0.872383 :S -1
Detection :station S2 :source NIL :T_D   0.497644 :A_D   0.375575 :S -1
Detection :station S2 :source NIL :T_D   0.044180 :A_D   0.921360 :S -1
Detection :station S2 :source NIL :T_D   0.960155 :A_D   0.449308 :S 1
Detection :station S2 :source NIL :T_D   0.642711 :A_D   0.364523 :S -1
Detection :station S2 :source NIL :T_D   0.159548 :A_D   0.973843 :S -1
Detection :station S2 :source NIL :T_D   0.667725 :A_D  -0.100928 :S -1
Detection :station S2 :source NIL :T_D   0.567626 :A_D   1.544376 :S -1
Detection :station S2 :source NIL :T_D   0.701859 :A_D   0.378787 :S 1
Detection :station S2 :source NIL :T_D   0.787210 :A_D   0.714397 :S 1
Detection :station S2 :source NIL :T_D   0.954048 :A_D   1.869607 :S 1
Detection :station S2 :source NIL :T_D   0.233755 :A_D   0.949819 :S 1
Detection :station S2 :source NIL :T_D   0.601385 :A_D   0.718542 :S -1
Detection :station S2 :source NIL :T_D   0.732534 :A_D   0.560095 :S -1
Detection :station S2 :source NIL :T_D   0.078071 :A_D   0.721661 :S -1
Detection :station S2 :source NIL :T_D   0.808532 :A_D  -0.740187 :S -1
Detection :station S2 :source NIL :T_D   0.849963 :A_D   0.651073 :S 1
Detection :station S2 :source NIL :T_D   0.998079 :A_D  -0.643120 :S -1
Detection :station S2 :source NIL :T_D   0.327937 :A_D   1.265303 :S 1
Detection :station S2 :source NIL :T_D   0.053085 :A_D   2.269955 :S -1
Detection :station S2 :source NIL :T_D   0.571138 :A_D   1.177488 :S -1
Detection :station S2 :source NIL :T_D   0.476221 :A_D   0.800878 :S 1
Detection :station S2 :source NIL :T_D   0.937339 :A_D  -0.096896 :S -1
Detection :station S2 :source NIL :T_D   0.690466 :A_D   0.655691 :S 1
Detection :station S2 :source NIL :T_D   0.118203 :A_D   0.562213 :S -1
Detection :station S2 :source NIL :T_D   0.127548 :A_D   0.234726 :S -1
Detection :station S2 :source NIL :T_D   0.357890 :A_D   0.662693 :S 1
Detection :station S2 :source NIL :T_D   0.691641 :A_D   0.186551 :S -1
Detection :station S2 :source NIL :T_D   0.881595 :A_D   1.286036 :S 1
Detection :station S2 :source NIL :T_D   0.827909 :A_D   1.087622 :S -1
Detection :station S2 :source NIL :T_D   0.913360 :A_D   0.888094 :S 1
Detection :station S2 :source NIL :T_D   0.550222 :A_D   0.334305 :S -1
Detection :station S2 :source NIL :T_D   0.971968 :A_D  -0.155017 :S 1
Detection :station S2 :source NIL :T_D   0.042293 :A_D   1.347875 :S 1
Detection :station S2 :source NIL :T_D   0.040521 :A_D  -0.527109 :S 1
Detection :station S2 :source NIL :T_D   0.409369 :A_D   1.414191 :S -1
Detection :station S2 :source NIL :T_D   0.228127 :A_D   2.014382 :S -1
Detection :station S2 :source NIL :T_D   0.346123 :A_D   0.699889 :S -1
Detection :station S2 :source NIL :T_D   0.616682 :A_D   0.206773 :S -1
Detection :station S2 :source NIL :T_D   0.426207 :A_D   1.039157 :S -1
Detection :station S2 :source NIL :T_D   0.821147 :A_D   0.556460 :S 1
Detection :station S2 :source NIL :T_D   0.935536 :A_D   0.817414 :S 1
Detection :station S2 :source NIL :T_D   0.256430 :A_D   1.251665 :S -1
Detection :station S2 :source NIL :T_D   0.637011 :A_D   1.136110 :S 1
Detection :station S2 :source NIL :T_D   0.378883 :A_D   1.737099 :S 1
Detection :station S2 :source NIL :T_D   0.526255 :A_D   0.848208 :S -1
Detection :station S2 :source NIL :T_D   0.804563 :A_D   0.626017 :S -1
Detection :station S2 :source NIL :T_D   0.829930 :A_D   0.240987 :S 1
Detection :station S2 :source NIL :T_D   0.534297 :A_D   0.154265 :S -1
Detection :station S2 :source NIL :T_D   0.995468 :A_D   0.724139 :S -1
Detection :station S2 :source NIL :T_D   0.074942 :A_D   1.818010 :S -1
Detection :station S2 :source NIL :T_D   0.219180 :A_D   0.395046 :S 1
Detection :station S2 :source NIL :T_D   0.819459 :A_D   0.335046 :S 1
Detection :station S2 :source NIL :T_D   0.424543 :A_D   0.132256 :S 1
Detection :station S2 :source NIL :T_D   0.401276 :A_D   0.116277 :S 1
Detection :station S2 :source NIL :T_D   0.272421 :A_D   0.511551 :S 1
Detection :station S2 :source NIL :T_D   0.846466 :A_D   1.646504 :S 1
Detection :station S2 :source NIL :T_D   0.026898 :A_D   0.062682 :S -1
Detection :station S2 :source NIL :T_D   0.946888 :A_D   0.572378 :S 1
Detection :station S2 :source NIL :T_D   0.178545 :A_D   0.475583 :S 1
Detection :station S2 :source NIL :T_D   0.204907 :A_D   1.349227 :S -1
Detection :station S2 :source NIL :T_D   0.892076 :A_D   1.529998 :S 1
Detection :station S2 :source NIL :T_D   0.715596 :A_D   1.147127 :S 1
Detection :station S2 :source NIL :T_D   0.343233 :A_D   0.272154 :S 1
Detection :station S2 :source NIL :T_D   0.482395 :A_D   1.559905 :S -1
Detection :station S2 :source NIL :T_D   0.616383 :A_D   1.507098 :S -1
Detection :station S2 :source NIL :T_D   0.874590 :A_D   1.066067 :S 1
Detection :station S2 :source NIL :T_D   0.717844 :A_D   0.665856 :S 1
Detection :station S2 :source NIL :T_D   0.831824 :A_D   1.192071 :S -1
Detection :station S2 :source NIL :T_D   0.838345 :A_D   0.680320 :S -1
Detection :station S2 :source NIL :T_D   0.080755 :A_D   0.046837 :S -1
Detection :station S2 :source NIL :T_D   0.179755 :A_D   0.827836 :S -1
Detection :station S2 :source NIL :T_D   0.171510 :A_D   0.092722 :S -1
Detection :station S2 :source NIL :T_D   0.412974 :A_D   1.456616 :S -1
Detection :station S2 :source NIL :T_D   0.974048 :A_D   1.464616 :S -1
Detection :station S2 :source NIL :T_D   0.948111 :A_D   1.071379 :S 1
Detection :station S2 :source NIL :T_D   0.469168 :A_D   0.325431 :S -1
Detection :station S2 :source NIL :T_D   0.480517 :A_D   0.573099 :S 1
Detection :station S2 :source NIL :T_D   0.654259 :A_D   1.532779 :S 1
Detection :station S2 :source NIL :T_D   0.248340 :A_D   0.222618 :S 1
Detection :station S2 :source NIL :T_D   0.706860 :A_D   0.522960 :S -1
Detection :station S2 :source NIL :T_D   0.639284 :A_D   0.416478 :S 1
Detection :station S2 :source NIL :T_D   0.627803 :A_D   1.975934 :S 1
Detection :station S2 :source NIL :T_D   0.714400 :A_D   0.579612 :S 1
Detection :station S2 :source NIL :T_D   0.309472 :A_D   1.057774 :S 1
Detection :station S2 :source NIL :T_D   0.332843 :A_D   1.261701 :S 1
Detection :station S2 :source NIL :T_D   0.078444 :A_D   0.318437 :S 1
Detection :station S2 :source NIL :T_D   0.243747 :A_D   0.726743 :S -1
Detection :station S2 :source NIL :T_D   0.220935 :A_D   1.542621 :S 1
Detection :station S2 :source NIL :T_D   0.039916 :A_D   0.673298 :S -1
Detection :station S2 :source NIL :T_D   0.799412 :A_D   1.048720 :S 1
Detection :station S2 :source NIL :T_D   0.368932 :A_D   2.285872 :S 1
Detection :station S2 :source NIL :T_D   0.346749 :A_D   1.292796 :S 1
Detection :station S2 :source NIL :T_D   0.314367 :A_D   1.105595 :S -1
Detection :station S2 :source NIL :T_D   0.519178 :A_D   1.529223 :S 1
Detection :station S2 :source NIL :T_D   0.559462 :A_D   0.392957 :S -1
Detection :station S2 :source NIL :T_D   0.068817 :A_D   0.069282 :S -1
Detection :station S2 :source NIL :T_D   0.362891 :A_D  -0.243295 :S -1
Detection :station S2 :source NIL :T_D   0.560908 :A_D   1.067015 :S 1
Detection :station S2 :source NIL :T_D   0.019376 :A_D  -0.116698 :S 1
Detection :station S3 :source NIL :T_D   0.351773 :A_D  -0.683212 :S -1
Detection :station S3 :source NIL :T_D   0.969202 :A_D  -0.225686 :S -1
Detection :station S3 :source NIL :T_D   0.450308 :A_D  -0.099437 :S -1
Detection :station S3 :source NIL :T_D   0.295026 :A_D  -0.652509 :S 1
Detection :station S3 :source NIL :T_D   0.095593 :A_D   0.367752 :S -1
Detection :station S3 :source NIL :T_D   0.511297 :A_D  -0.235806 :S 1
Detection :station S3 :source NIL :T_D   0.627866 :A_D   0.618213 :S -1
Detection :station S3 :source NIL :T_D   0.813708 :A_D  -0.545410 :S -1
Detection :station S3 :source NIL :T_D   0.271071 :A_D   0.487484 :S -1
Detection :station S3 :source NIL :T_D   0.396227 :A_D   0.095473 :S 1
Detection :station S3 :source NIL :T_D   0.507757 :A_D  -0.185961 :S -1
Detection :station S3 :source NIL :T_D   0.917858 :A_D   0.850433 :S -1
Detection :station S3 :source NIL :T_D   0.136367 :A_D   0.043242 :S 1
Detection :station S3 :source NIL :T_D   0.780951 :A_D  -0.437248 :S -1
Detection :station S3 :source NIL :T_D   0.128718 :A_D   0.541670 :S -1
Detection :station S3 :source NIL :T_D   0.122043 :A_D   0.795234 :S 1
Detection :station S3 :source NIL :T_D   0.540604 :A_D   0.658483 :S 1
Detection :station S3 :source NIL :T_D   0.225664 :A_D  -0.030437 :S -1
Detection :station S3 :source NIL :T_D   0.549035 :A_D  -0.541029 :S 1
Detection :station S3 :source NIL :T_D   0.653819 :A_D  -0.713941 :S -1
Detection :station S3 :source NIL :T_D   0.740263 :A_D  -0.941573 :S 1
Detection :station S3 :source NIL :T_D   0.362888 :A_D  -0.564839 :S 1
Detection :station S3 :source NIL :T_D   0.972849 :A_D  -1.323145 :S 1
Detection :station S3 :source NIL :T_D   0.092138 :A_D   0.475773 :S -1
Detection :station S3 :source NIL :T_D   0.543714 :A_D   0.357876 :S 1
Detection :station S3 :source NIL :T_D   0.718206 :A_D  -0.851192 :S -1
Detection :station S3 :source NIL :T_D   0.669049 :A_D   0.488717 :S 1
Detection :station S3 :source NIL :T_D   0.307521 :A_D   0.874299 :S 1
Detection :station S3 :source NIL :T_D   0.372695 :A_D   0.023477 :S 1
Detection :station S3 :source NIL :T_D   0.220329 :A_D   1.492657 :S 1
Detection :station S3 :source NIL :T_D   0.345802 :A_D   0.225305 :S 1
Detection :station S3 :source NIL :T_D   0.001646 :A_D   0.464114 :S 1
Detection :station S3 :source NIL :T_D   0.786849 :A_D  -0.850139 :S -1
Detection :station S3 :source NIL :T_D   0.637075 :A_D  -0.026955 :S -1
Detection :station S3 :source NIL :T_D   0.332037 :A_D   0.125771 :S -1
Detection :station S3 :source NIL :T_D   0.866586 :A_D  -0.074352 :S -1
Detection :station S3 :source NIL :T_D   0.701027 :A_D   0.740668 :S -1
Detection :station S3 :source NIL :T_D   0.009343 :A_D  -0.179764 :S -1
Detection :station S3 :source NIL :T_D   0.002247 :A_D  -0.196053 :S -1
Detection :station S3 :source NIL :T_D   0.640759 :A_D   0.294058 :S -1
Detection :station S3 :source NIL :T_D   0.546923 :A_D   0.651465 :S -1
Detection :station S3 :source NIL :T_D   0.075703 :A_D   0.151624 :S 1
Detection :station S3 :source NIL :T_D   0.705670 :A_D   0.001138 :S -1
Detection :station S3 :source NIL :T_D   0.618111 :A_D   1.052309 :S -1
Detection :station S3 :source NIL :T_D   0.578312 :A_D   0.652883 :S 1
Detection :station S3 :source NIL :T_D   0.807179 :A_D  -0.187534 :S -1
Detection :station S3 :source NIL :T_D   0.240758 :A_D   0.509124 :S -1
Detection :station S3 :source NIL :T_D   0.175974 :A_D  -0.968572 :S 1
Detection :station S3 :source NIL :T_D   0.308465 :A_D   0.451169 :S 1
Detection :station S3 :source NIL :T_D   0.254042 :A_D  -1.253871 :S -1
Detection :station S3 :source NIL :T_D   0.989691 :A_D  -0.418053 :S -1
Detection :station S3 :source NIL :T_D   0.799454 :A_D   0.361558 :S -1
Detection :station S3 :source NIL :T_D   0.440270 :A_D   0.026791 :S 1
Detection :station S3 :source NIL :T_D   0.647442 :A_D   1.099240 :S -1
Detection :station S3 :source NIL :T_D   0.824098 :A_D  -0.042663 :S 1
Detection :station S3 :source NIL :T_D   0.578768 :A_D  -0.696111 :S -1
Detection :station S3 :source NIL :T_D   0.613151 :A_D   0.164369 :S 1
Detection :station S3 :source NIL :T_D   0.716453 :A_D   1.198724 :S 1
Detection :station S3 :source NIL :T_D   0.447068 :A_D  -0.099793 :S -1
Detection :station S3 :source NIL :T_D   0.713407 :A_D  -0.464691 :S 1
Detection :station S3 :source NIL :T_D   0.547543 :A_D  -0.404877 :S -1
Detection :station S3 :source NIL :T_D   0.085232 :A_D  -0.482659 :S 1
Detection :station S3 :source NIL :T_D   0.613227 :A_D   0.553065 :S 1
Detection :station S3 :source NIL :T_D   0.528955 :A_D   0.253566 :S -1
Detection :station S3 :source NIL :T_D   0.855910 :A_D  -0.495159 :S -1
Detection :station S3 :source NIL :T_D   0.158407 :A_D  -0.825511 :S 1
Detection :station S3 :source NIL :T_D   0.676290 :A_D  -0.454478 :S -1
Detection :station S3 :source NIL :T_D   0.006520 :A_D   0.309948 :S -1
Detection :station S3 :source NIL :T_D   0.868046 :A_D  -1.576938 :S 1
Detection :station S3 :source NIL :T_D   0.166485 :A_D   0.322406 :S 1
Detection :station S3 :source NIL :T_D   0.738606 :A_D   0.699582 :S -1
Detection :station S3 :source NIL :T_D   0.903389 :A_D   0.700194 :S 1
Detection :station S3 :source NIL :T_D   0.793328 :A_D   0.299668 :S 1
Detection :station S3 :source NIL :T_D   0.785089 :A_D   0.829997 :S 1
Detection :station S3 :source NIL :T_D   0.856274 :A_D  -0.768602 :S 1
Detection :station S3 :source NIL :T_D   0.587521 :A_D  -0.725166 :S 1
Detection :station S3 :source NIL :T_D   0.596868 :A_D   0.248925 :S -1
Detection :station S3 :source NIL :T_D   0.794693 :A_D   0.584843 :S 1
Detection :station S3 :source NIL :T_D   0.214595 :A_D   0.208668 :S 1
Detection :station S3 :source NIL :T_D   0.142925 :A_D  -1.271891 :S -1
Detection :station S3 :source NIL :T_D   0.277104 :A_D  -0.217989 :S 1
Detection :station S3 :source NIL :T_D   0.219204 :A_D   0.034552 :S 1
Detection :station S3 :source NIL :T_D   0.240203 :A_D   1.178344 :S 1
Detection :station S3 :source NIL :T_D   0.073079 :A_D  -0.267075 :S -1
Detection :station S3 :source NIL :T_D   0.457186 :A_D   0.877437 :S 1
Detection :station S3 :source NIL :T_D   0.116083 :A_D  -1.421132 :S -1
Detection :station S3 :source NIL :T_D   0.788817 :A_D  -0.160151 :S 1
Detection :station S3 :source NIL :T_D   0.717573 :A_D   0.191216 :S -1
Detection :station S3 :source NIL :T_D   0.349869 :A_D   0.156918 :S -1
Detection :station S3 :source NIL :T_D   0.001724 :A_D   0.156691 :S 1
Detection :station S3 :source NIL :T_D   0.999120 :A_D   0.704178 :S -1
Detection :station S4 :source NIL :T_D   0.478677 :A_D   1.490917 :S -1
Detection :station S4 :source NIL :T_D   0.094774 :A_D   0.192800 :S 1
Detection :station S4 :source NIL :T_D   0.658807 :A_D   0.787091 :S -1
Detection :station S4 :source NIL :T_D   0.655187 :A_D   0.431340 :S 1
Detection :station S4 :source NIL :T_D   0.088440 :A_D  -0.961166 :S -1
Detection :station S4 :source NIL :T_D   0.143231 :A_D   1.361062 :S -1
Detection :station S4 :source NIL :T_D   0.343761 :A_D  -0.444212 :S 1
Detection :station S4 :source NIL :T_D   0.186211 :A_D   0.892477 :S 1
Detection :station S4 :source NIL :T_D   0.947865 :A_D   1.216805 :S 1
Detection :station S4 :source NIL :T_D   0.031282 :A_D   0.005260 :S -1
Detection :station S4 :source NIL :T_D   0.646435 :A_D   0.571696 :S 1
Detection :station S4 :source NIL :T_D   0.093271 :A_D   0.351238 :S -1
Detection :station S4 :source NIL :T_D   0.578435 :A_D   0.794662 :S 1
Detection :station S4 :source NIL :T_D   0.580855 :A_D   0.769899 :S 1
Detection :station S4 :source NIL :T_D   0.523859 :A_D   1.640962 :S -1
Detection :station S4 :source NIL :T_D   0.936849 :A_D  -0.823087 :S -1
Detection :station S4 :source NIL :T_D   0.522403 :A_D   0.621758 :S 1
Detection :station S4 :source NIL :T_D   0.837041 :A_D   0.326737 :S 1
Detection :station S4 :source NIL :T_D   0.821244 :A_D   2.645336 :S 1
Detection :station S4 :source NIL :T_D   0.405541 :A_D  -0.053839 :S -1
Detection :station S4 :source NIL :T_D   0.098895 :A_D  -0.133566 :S -1
Detection :station S4 :source NIL :T_D   0.186794 :A_D  -0.213374 :S -1
Detection :station S4 :source NIL :T_D   0.488962 :A_D   1.934276 :S -1
Detection :station S4 :source NIL :T_D   0.263755 :A_D  -0.037098 :S 1
Detection :station S4 :source NIL :T_D   0.265448 :A_D  -0.099171 :S -1
Detection :station S4 :source NIL :T_D   0.900266 :A_D   0.053404 :S -1
Detection :station S4 :source NIL :T_D   0.494577 :A_D   0.775193 :S 1
Detection :station S4 :source NIL :T_D   0.850174 :A_D   0.543937 :S -1
Detection :station S4 :source NIL :T_D   0.240281 :A_D   1.392031 :S -1
Detection :station S4 :source NIL :T_D   0.198237 :A_D  -1.922353 :S 1
Detection :station S4 :source NIL :T_D   0.743394 :A_D   0.616503 :S -1
Detection :station S4 :source NIL :T_D   0.700650 :A_D   0.280443 :S -1
Detection :station S4 :source NIL :T_D   0.263408 :A_D   2.489568 :S -1
Detection :station S4 :source NIL :T_D   0.591399 :A_D   1.116647 :S -1
Detection :station S4 :source NIL :T_D   0.501097 :A_D  -0.285045 :S -1
Detection :station S4 :source NIL :T_D   0.474643 :A_D   2.404890 :S -1
Detection :station S4 :source NIL :T_D   0.276811 :A_D   0.548953 :S 1
Detection :station S4 :source NIL :T_D   0.415689 :A_D  -0.249359 :S 1
Detection :station S4 :source NIL :T_D   0.020268 :A_D  -1.202787 :S 1
Detection :station S4 :source NIL :T_D   0.082099 :A_D   0.032190 :S -1
Detection :station S4 :source NIL :T_D   0.722492 :A_D   0.580063 :S 1
Detection :station S4 :source NIL :T_D   0.507345 :A_D  -0.150278 :S 1
Detection :station S4 :source NIL :T_D   0.737873 :A_D  -0.181537 :S 1
Detection :station S4 :source NIL :T_D   0.199482 :A_D   0.089400 :S 1
Detection :station S4 :source NIL :T_D   0.464264 :A_D   0.196488 :S -1
Detection :station S4 :source NIL :T_D   0.738053 :A_D   0.563797 :S 1
Detection :station S4 :source NIL :T_D   0.774793 :A_D  -0.673454 :S -1
Detection :station S4 :source NIL :T_D   0.785208 :A_D   0.200249 :S 1
Detection :station S4 :source NIL :T_D   0.308680 :A_D  -1.008623 :S -1
Detection :station S4 :source NIL :T_D   0.820900 :A_D  -0.024528 :S -1
Detection :station S4 :source NIL :T_D   0.222098 :A_D   0.192835 :S 1
Detection :station S4 :source NIL :T_D   0.828150 :A_D  -0.104661 :S -1
Detection :station S4 :source NIL :T_D   0.407986 :A_D   0.225853 :S 1
Detection :station S4 :source NIL :T_D   0.499263 :A_D  -0.870155 :S -1
Detection :station S4 :source NIL :T_D   0.405211 :A_D   2.776461 :S -1
Detection :station S4 :source NIL :T_D   0.054468 :A_D  -0.196534 :S 1
Detection :station S4 :source NIL :T_D   0.885113 :A_D   0.429783 :S -1
Detection :station S4 :source NIL :T_D   0.161856 :A_D  -0.349157 :S -1
Detection :station S4 :source NIL :T_D   0.558720 :A_D  -0.058150 :S 1
Detection :station S4 :source NIL :T_D   0.540819 :A_D  -1.062835 :S 1
Detection :station S4 :source NIL :T_D   0.906969 :A_D   1.713252 :S -1
Detection :station S4 :source NIL :T_D   0.763523 :A_D   0.783723 :S -1
Detection :station S4 :source NIL :T_D   0.966815 :A_D   0.742953 :S -1
Detection :station S4 :source NIL :T_D   0.129648 :A_D  -0.585450 :S 1
Detection :station S4 :source NIL :T_D   0.709503 :A_D   0.850733 :S 1
